,image_Height,image_Width,image_Format,image_mode,image_Animated,image_Frames,image_id,class,Xmin,Xmax,Ymin,Ymax,width,height
192,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,2115,2184,345,410,69,65
193,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,1716,1813,333,451,97,118
194,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,1926,1969,460,533,43,73
195,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,880,1019,668,778,139,110
196,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,791,949,794,926,158,132
197,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,717,878,932,1048,161,116
198,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,2259,2332,2240,2339,73,99
199,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,1897,2000,2350,2451,103,101
200,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,391,468,1116,1179,77,63
201,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,482,564,1178,1256,82,78
202,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,652,807,1084,1206,155,122
203,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,455,606,794,921,151,127
204,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,571,658,700,766,87,66
205,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,627,699,576,642,72,66
206,2560,2560,JPEG,RGB,False,1,90c365f8-18b6-4230-be74-cd856a1ba98f.jpg,Airplane,154,306,669,798,152,129
207,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1598,1689,873,938,91,65
208,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1433,1505,941,998,72,57
209,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1110,1195,1070,1129,85,59
210,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,867,972,1168,1227,105,59
211,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,723,803,1226,1283,80,57
212,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,635,694,1310,1373,59,63
213,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,750,823,1645,1733,73,88
214,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1041,1090,1605,1656,49,51
215,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1440,1500,1434,1489,60,55
216,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1944,2022,1302,1353,78,51
217,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1972,2058,1372,1422,86,50
218,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,2221,2287,1305,1360,66,55
219,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,2247,2323,1379,1430,76,51
220,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,2034,2114,1513,1564,80,51
221,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1923,1985,1634,1695,62,61
222,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1851,1905,1650,1707,54,57
223,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1789,1831,1691,1757,42,66
224,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1747,1805,1762,1812,58,50
225,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1648,1716,1749,1796,68,47
226,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1613,1684,1819,1875,71,56
227,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1515,1574,1797,1850,59,53
228,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1469,1534,1876,1929,65,53
229,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1667,1739,481,546,72,65
230,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1887,1936,711,781,49,70
231,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1247,1324,1019,1077,77,58
232,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1206,1259,1979,2044,53,65
233,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1666,1742,481,543,76,62
234,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1878,1937,714,783,59,69
235,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1606,1678,872,931,72,59
236,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1437,1508,938,998,71,60
237,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1249,1315,1016,1075,66,59
238,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1107,1185,1072,1131,78,59
239,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,889,963,1157,1218,74,61
240,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,721,793,1228,1286,72,58
241,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,639,700,1311,1381,61,70
242,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,760,846,1650,1746,86,96
243,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1041,1087,1600,1665,46,65
244,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1200,1258,1979,2037,58,58
245,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1472,1533,1870,1928,61,58
246,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1512,1570,1795,1863,58,68
247,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1611,1670,1814,1873,59,59
248,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1648,1707,1740,1803,59,63
249,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1746,1807,1760,1818,61,58
250,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1785,1841,1686,1754,56,68
251,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1849,1907,1642,1712,58,70
252,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1920,1978,1631,1702,58,71
253,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,2032,2103,1510,1569,71,59
254,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1977,2047,1372,1428,70,56
255,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1947,2020,1303,1361,73,58
256,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,2224,2289,1305,1361,65,56
257,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,2250,2316,1377,1433,66,56
258,2560,2560,JPEG,RGB,False,1,1e7e0450-6eb3-479e-88c2-990abc8207fa.jpg,Airplane,1439,1494,1433,1500,55,67
259,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1300,1391,367,466,91,99
260,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1290,1382,485,584,92,99
261,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1296,1391,618,717,95,99
262,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1298,1392,753,852,94,99
263,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1293,1384,870,965,91,95
264,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1483,1607,1007,1162,124,155
265,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1225,1377,1147,1276,152,129
266,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1289,1379,1303,1399,90,96
267,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1346,1453,1415,1513,107,98
268,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1225,1403,1546,1714,178,168
269,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,768,863,1785,1876,95,91
270,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1163,1260,1779,1884,97,105
271,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1305,1400,1785,1906,95,121
272,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,974,1095,1930,2030,121,100
273,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1103,1197,2078,2181,94,103
274,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1219,1313,2062,2155,94,93
275,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,727,822,2091,2182,95,91
276,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1153,1257,2337,2435,104,98
277,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1894,2084,1975,2155,190,180
278,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1906,2064,1784,1946,158,162
279,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,2321,2426,2021,2118,105,97
280,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,2294,2476,1787,1954,182,167
281,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,2301,2498,1582,1757,197,175
282,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1896,2067,1580,1754,171,174
283,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,2297,2499,1363,1542,202,179
284,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1882,2069,1178,1357,187,179
285,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,2294,2453,1129,1296,159,167
286,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,2298,2473,892,1059,175,167
287,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1883,2070,977,1155,187,178
288,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1880,2069,776,955,189,179
289,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,2281,2470,599,776,189,177
290,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,2305,2497,334,511,192,177
291,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1938,2039,423,517,101,94
292,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1669,1834,518,693,165,175
293,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,1940,2034,102,194,94,92
294,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,595,690,294,400,95,106
295,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,709,805,296,391,96,95
296,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,825,921,346,444,96,98
297,2560,2560,JPEG,RGB,False,1,54442e49-5271-42bf-a8fb-a2cab30cfd49.jpg,Airplane,959,1055,345,453,96,108
298,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,772,869,0,72,97,72
299,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,964,1042,253,324,78,71
300,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,1047,1132,359,432,85,73
301,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,1107,1190,450,537,83,87
302,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,1168,1283,537,660,115,123
303,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,1260,1330,821,909,70,88
304,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,1248,1318,1031,1113,70,82
305,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,1846,1923,692,782,77,90
306,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,1175,1309,1586,1719,134,133
307,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,1154,1242,1878,1955,88,77
308,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,1124,1208,2008,2081,84,73
309,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,908,1033,2318,2439,125,121
310,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Airplane,805,934,2395,2529,129,134
311,2560,2560,JPEG,RGB,False,1,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,Truncated_airplane,553,662,2526,2560,109,34
312,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,2053,2155,826,926,102,100
313,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,2328,2524,37,234,196,197
314,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,1398,1521,170,273,123,103
315,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,1538,1681,567,691,143,124
316,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,1663,1759,874,974,96,100
317,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,791,943,791,962,152,171
318,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,623,775,694,886,152,192
319,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,493,562,726,825,69,99
320,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,490,561,726,821,71,95
321,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,621,773,687,881,152,194
322,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,790,942,783,960,152,177
323,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,2054,2156,828,927,102,99
324,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,2332,2526,36,236,194,200
325,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,1660,1765,874,976,105,102
326,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,1537,1682,547,692,145,145
327,2560,2560,JPEG,RGB,False,1,ca7b1077-0d37-4ada-9d56-0e66f864935e.jpg,Airplane,1394,1521,167,282,127,115
328,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,8,180,332,516,172,184
329,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,2,171,894,1066,169,172
330,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,5,188,1125,1315,183,190
331,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,9,166,1382,1545,157,163
332,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,8,168,1594,1759,160,165
333,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,4,191,1796,1975,187,179
334,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,530,716,1778,1952,186,174
335,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,501,709,1374,1553,208,179
336,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,512,718,865,1042,206,177
337,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,529,706,591,751,177,160
338,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,962,1136,343,512,174,169
339,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,968,1170,559,777,202,218
340,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,964,1174,844,1051,210,207
341,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,969,1151,1099,1270,182,171
342,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,963,1170,1357,1547,207,190
343,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,973,1159,1595,1762,186,167
344,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,973,1152,1798,1949,179,151
345,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,974,1154,1999,2164,180,165
346,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,415,627,2286,2475,212,189
347,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,1916,2087,2017,2207,171,190
348,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,1899,2097,1774,1940,198,166
349,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,1911,2096,1577,1737,185,160
350,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,1897,2094,1377,1535,197,158
351,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,2144,2318,1458,1649,174,191
352,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,1541,1668,1431,1521,127,90
353,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,1488,1660,705,886,172,181
354,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,1855,2076,630,860,221,230
355,2560,2560,JPEG,RGB,False,1,72fa2a77-cf8e-44a2-9ab2-f11ca63b4b72.jpg,Airplane,1882,2046,898,1064,164,166
356,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,2360,2546,1021,1238,186,217
357,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,2224,2327,970,1091,103,121
358,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,1828,1982,795,964,154,169
359,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,1708,1815,755,867,107,112
360,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,1769,1879,1011,1112,110,101
361,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,1873,2027,1273,1404,154,131
362,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,1734,1899,1166,1352,165,186
363,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,1752,1847,1574,1687,95,113
364,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,1574,1723,1520,1687,149,167
365,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,1393,1569,1427,1606,176,179
366,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,875,973,1065,1164,98,99
367,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,714,845,973,1079,131,106
368,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,581,706,1049,1146,125,97
369,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,506,609,1180,1258,103,78
370,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,858,1046,1214,1385,188,171
371,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,774,966,1406,1570,192,164
372,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,1094,1287,1546,1718,193,172
373,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,1050,1240,1748,1905,190,157
374,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,753,858,1605,1699,105,94
375,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,640,822,1707,1879,182,172
376,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,619,824,1897,2071,205,174
377,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,527,743,2146,2365,216,219
378,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,425,604,1299,1460,179,161
379,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,277,473,1573,1747,196,174
380,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,76,209,1498,1597,133,99
381,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,23,133,1639,1735,110,96
382,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,251,377,1745,1840,126,95
383,2560,2560,JPEG,RGB,False,1,babb0ef2-ef2d-4cab-b3e2-230ae2418cdc.jpg,Airplane,155,371,1867,2046,216,179
